,α_STA,α_VOL,β,γ_STA,γ_VOL,nll,aic,bic
0,1.0,0.010751449949175875,2.077973720617658,0.4093912914042601,14.871807783673189,108.97413412710496,227.94826825420992,1117.94826825421
