,α_STA,α_VOL,β,γ_STA,γ_VOL,nll,aic,bic
0,0.00047228029426422654,0.007766898745007037,19.742499938357245,20.0,3.948364890281635,45.280845108203316,100.56169021640663,990.5616902164066
