,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ,r,nll,aic,bic
0,1.0,1.0,1.0541604422683362,0.9555116850915262,0.0,16.661706826059092,1.0,1.0,104.72400631104878,225.44801262209756,1649.4480126220976
