,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ,r,nll,aic,bic
0,0.16611995464351514,0.19416133846740247,3.5643890807149052,3.0856939630080236,1.0,0.19596761353651523,1.0,1.0,87.60284048611395,191.2056809722279,1615.2056809722278
