,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,λ_ACT,r,nll,aic,bic
0,0.09751903600218642,0.13925180912861096,3.2081106455280786,0.5656683798922123,0.7246239480123349,1.0690919584799858,0.8359744566481582,0.5273091591093261,0.6483251997624967,106.2231488384837,230.4462976769674,1832.4462976769673
