,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,β_ACT,r,nll,aic,bic
0,0.08578129914871989,0.43587543923459565,2.9329938345224305,3.2809423846524712,0.8865880797257046,0.4472322138796762,0.7351219156852165,0.7187232985668451,1.0,91.31597864298917,200.63195728597833,1802.6319572859784
