,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ,r,nll,aic,bic
0,0.06814605065214088,0.08619067638888903,3.1142376389441355,0.0,0.9447224651136598,0.854138965720781,0.9627867141236941,1.0,91.09825908988782,198.19651817977564,1622.1965181797757
