,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,λ_ACT,r,nll,aic,bic
0,0.29537074665294144,0.34310646007666384,12.366358854445915,3.1854655329898707,0.16506761273500184,1.4516464515182304,0.2062318461761832,0.08351787909944766,0.253438607670853,48.30458198012545,114.6091639602509,1716.609163960251
