,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ,r,nll,aic,bic
0,0.2801453913302569,0.45018226594929134,3.4535129701401828,5.190331021907193,0.8701569377716389,0.7188724326390789,0.7661351357991325,0.3135705039352612,59.72505096985284,135.4501019397057,1559.4501019397057
