,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,β_ACT,r,nll,aic,bic
0,1.0,0.001960257698139394,2.1618403727823146,30.0,0.01939374919942425,3.750016650107873,0.39297608160399894,0.9889399255563337,0.8268155156690096,113.15522722322159,244.31045444644317,1846.3104544464431
