,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ,r,nll,aic,bic
0,0.17858839506089236,0.35096115374804576,16.760622248944077,3.241366858635055,0.4356584343570035,3.712045827502068,1.0,1.0,24.69370404103848,65.38740808207696,1489.387408082077
