,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ,r,nll,aic,bic
0,0.0,0.6585486569077023,1.0967984231965329,5.093565848455166,0.12190116317765161,0.9120436305676637,0.2947201439868336,1.0,105.45644608988033,226.91289217976066,1650.9128921797605
