,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ,r,nll,aic,bic
0,0.12947485576361936,0.21361422276216932,5.378186993596015,4.279560153726473,0.0,0.0,1.0,1.0,71.75287639575774,159.50575279151548,1583.5057527915155
