,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,β_ACT,r,nll,aic,bic
0,0.0008956028027283285,0.001977052701267734,13.368598494588342,50.0,0.021781911340662232,2.049148714654229,0.44095581279523327,0.7618539621822502,1.0,55.135131639211515,128.27026327842304,1730.270263278423
