,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ,r,nll,aic,bic
0,1.0,1.0,0.480972876939862,0.04445166827950902,0.0,0.0,1.0,1.0,122.24322326044759,260.4864465208952,1684.4864465208952
