,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,λ_ACT,r,nll,aic,bic
0,0.6872846419771161,0.01208258397400957,4.238261236966523,7.106732309049429,0.01463732214016131,7.019468469729859,0.17991292229607284,0.27042702219106135,0.804052603538555,87.19120305305668,192.38240610611336,1794.3824061061134
