,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ,r,nll,aic,bic
0,1.0,0.7042154145333688,0.3907707904622396,2.171936240853062,0.09755935750710505,2.053992865233514,0.6688901122701384,0.6234418404652106,98.88278212821898,213.76556425643795,1637.765564256438
