,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,β_ACT,r,nll,aic,bic
0,0.0003972505624754715,0.005851686598488239,49.9999963284079,12.323235871689574,0.3710353466557974,2.8762575775287487,0.8143671006903608,0.4110267197485928,0.695851206950402,44.10909406486725,106.2181881297345,1708.2181881297345
