,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,β_ACT,r,nll,aic,bic
0,0.012147527117110658,1.0,3.7040996025729167,0.0,0.0013552311601715008,30.0,0.8859637575310583,0.0,0.9079696682344267,110.61321787418652,239.22643574837304,1841.226435748373
