,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,β_ACT,r,nll,aic,bic
0,0.011900014774028961,1.0,8.59385271447159,2.6341075972581343,0.32002695285187466,1.2105036790860406,0.4758159216295834,0.0,1.0,78.09244364897741,174.18488729795482,1776.184887297955
