,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,λ_ACT,r,nll,aic,bic
0,0.3639806281485696,0.5109511539078655,0.4282980422742635,2.8582805028480074,0.27153933527469176,0.5682008943097595,0.7878740120265215,0.08401793012956668,0.6785126803988357,132.21335842431228,282.42671684862455,1884.4267168486244
