,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,λ_ACT,r,nll,aic,bic
0,0.4135558136903032,0.4028899828962199,2.4071926279763667,2.1100103849170506,0.008062216625385116,2.87671735821606,0.125031364860931,0.12536419523027484,0.7915431259898523,125.22646457746903,268.45292915493803,1870.4529291549381
