,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,β_ACT,r,nll,aic,bic
0,0.6439975329370018,0.8209876117467909,3.5917213750476864,1.8662049784675518,0.4512813423838554,1.1670214915611838,0.6521759784420131,0.9856059587172207,1.0,71.34413813558513,160.68827627117025,1762.6882762711703
