,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,λ_ACT,r,nll,aic,bic
0,0.17471461512227326,0.4782578280722927,4.298936122810924,4.0230758257524935,0.6139783164242482,0.4624563950353579,0.3708371447084957,0.3766345817673398,0.49805974116138735,95.92571352640246,209.85142705280492,1811.8514270528049
