,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ,r,nll,aic,bic
0,0.2320115326046628,0.27795580046840984,2.639655279283292,1.8793896844855476,0.010940929197904124,0.6740340726632401,1.0,1.0,93.70659854562058,203.41319709124116,1627.4131970912413
