,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ,r,nll,aic,bic
0,0.13553459237620852,6.717924200441715e-05,1.198066362885562,11.132516943906163,0.0,0.0,1.0,1.0,120.64548640961347,257.2909728192269,1681.290972819227
