,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,λ_ACT,r,nll,aic,bic
0,0.011717855685333184,0.32913432912635915,3.5050286478999966,2.1160218364643524,0.3689431650712911,1.4925573500078,0.5204807757423228,0.04242812565279257,0.6793134782881798,107.07074598727147,232.14149197454293,1834.141491974543
