,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,λ_ACT,r,nll,aic,bic
0,0.05242147597142221,0.49322737733450883,2.66887837932625,0.4303417851152452,0.010991333001606644,2.1726543457256793,0.4057981758958022,0.5142349427840686,0.7444293353469876,135.26568213605105,288.5313642721021,1890.531364272102
