,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ,r,nll,aic,bic
0,0.050614790560940245,0.1463806721941558,4.009272204783787,1.0711104580288104,0.0,0.0,1.0,1.0,108.6275243736788,233.2550487473576,1657.2550487473577
