,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ,r,nll,aic,bic
0,0.6996789553127414,1.0,0.7018054265736308,0.6592281129308972,0.04229872685350547,1.1637151441882694,1.0,1.0,115.16797608187382,246.33595216374763,1670.3359521637476
