,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,β_ACT,r,nll,aic,bic
0,0.0015212211314870074,0.0032296265331011715,11.666602772073317,0.14268761973585714,0.0,6.003724882367734,0.8766110123995003,8.521695782112687,0.7266699722976309,116.61934433154704,251.23868866309408,1853.238688663094
