,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,λ_ACT,r,nll,aic,bic
0,0.4971474567061779,0.37061498721893454,4.6487608641737035,4.09619891921675,0.5023779740327586,0.9092935011819757,0.14967494018068614,0.06839824576540962,0.7886170085579519,96.6258956074463,211.2517912148926,1813.2517912148926
