,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ,r,nll,aic,bic
0,0.1109879900345642,0.19473523876546284,2.8876926432956362,1.7099595202337308,0.0,0.0,1.0,1.0,107.32549299980535,230.6509859996107,1654.6509859996106
