,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ,r,nll,aic,bic
0,0.0007875803438008402,0.014419454220404115,30.0,6.569838300326786,0.0,0.0,1.0,1.0,120.10893758891648,256.217875177833,1680.2178751778329
