,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ,r,nll,aic,bic
0,0.4308288431521668,0.34060168626955295,2.677410736183623,2.9203377333324894,0.019471265485643822,2.066154693658377,1.0,1.0,80.58240748190632,177.16481496381263,1601.1648149638127
