,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ,r,nll,aic,bic
0,0.0,0.18211091839968144,6.531046349573209,2.80464247893996,0.015874698857177807,2.0467480730520244,1.0,1.0,107.74313279493947,231.48626558987894,1655.486265589879
