,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,β_ACT,r,nll,aic,bic
0,0.2512056959966989,0.30188877298747924,5.634374040139879,4.5980609927246565,0.033879263447395,0.7416516337969489,0.5566075590149513,0.4591183894641808,0.5886602074225491,75.67458915604978,169.34917831209955,1771.3491783120996
