,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,λ_ACT,r,nll,aic,bic
0,0.2108268816168604,0.39268477729016676,10.06851147886589,5.215502279905429,0.40663124610247686,1.7213198006370722,0.4784011814413076,0.43091146951257453,0.5397936564842909,54.73539658004596,127.47079316009192,1729.470793160092
