,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,β_ACT,r,nll,aic,bic
0,0.2809814781899328,0.5734191503266229,1.3246825317137823,0.7613520504618019,0.0,0.0,0.7881972257964069,0.0,1.0,121.1969477881715,260.39389557634297,1862.393895576343
