,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,λ_ACT,r,nll,aic,bic
0,0.3719864543093439,0.5064542015725492,3.4513397188260475,5.075924354985367,0.5381805372711495,1.2341887023869653,0.6461550312364942,0.6922225843031614,0.48231759385989753,67.26451176676052,152.52902353352104,1754.529023533521
