,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ,r,nll,aic,bic
0,0.04082002152215243,0.41015576362463335,4.756473275483713,4.14716549556436,0.0002940138622627848,30.0,0.4269897852626228,0.4937749670622024,85.94073145275621,187.88146290551242,1611.8814629055123
