,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,β_ACT,r,nll,aic,bic
0,0.08746366310728838,0.0,26.437151326353714,13.019128697366977,0.43628440486966547,2.342419105556322,0.5256017893560867,0.8092240761840404,0.5756312959921926,47.036577182695574,112.07315436539115,1714.0731543653912
