,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ,r,nll,aic,bic
0,0.09016714446735995,0.12000302347666426,4.8484086373562585,3.515962584039053,1.0,0.20750345708728193,1.0,1.0,85.15024554499033,186.30049108998065,1610.3004910899806
