,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,β_ACT,r,nll,aic,bic
0,0.09168690466835167,0.13256737878570793,6.632725539766643,6.487948407296548,0.23501686802908803,0.7233209900382801,0.8631033973801113,1.123893468151252,1.0,52.40922434892212,122.81844869784425,1724.8184486978444
