,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,β_ACT,r,nll,aic,bic
0,1.0,0.02342141856223176,6.553826015972063,4.370641259917968,0.537830713756967,2.4496477386426463,0.0,0.12065560712326805,1.0,60.52157562646979,139.0431512529396,1741.0431512529397
