,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ,r,nll,aic,bic
0,0.7134032006584262,1.0,1.0606390710999916,1.0718001471933936,0.03945706205892603,1.1940395407346005,0.6323866844378173,1.0,114.7196891471959,245.4393782943918,1669.4393782943919
