,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ,r,nll,aic,bic
0,0.7363908596602211,0.573443091447112,2.3317662686353127,3.2988621556911837,0.7098936505758976,1.6410178275156357,0.8069882521984619,0.0,53.132167243981364,122.26433448796273,1546.2643344879627
