,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,β_ACT,r,nll,aic,bic
0,0.5022682747256579,0.37261067130383646,7.937811734704644,4.802851495717719,0.41160626051781546,1.1885132916117591,0.41426173095742863,0.5301964207342688,1.0,55.39891514926022,128.79783029852044,1730.7978302985205
