,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ,r,nll,aic,bic
0,0.06777819212392895,0.39062053924098317,12.235264786608068,10.24710634108957,1.0,1.2645610082241032,0.47992878363543723,0.6429425020859549,42.91491323668636,101.82982647337272,1525.8298264733728
