,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,λ_ACT,r,nll,aic,bic
0,0.01285144147014955,0.46663772840936224,6.056554957433192,4.333828232307612,0.2804504404802112,1.5774231744746188,0.40574563616953896,0.023755948238239438,0.88523459640858,91.4172280281449,200.8344560562898,1802.8344560562898
