,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,β_ACT,r,nll,aic,bic
0,0.05058126425747664,0.003742040978373584,3.4893787484913354,4.701371272796195,0.4955138194654258,1.3065991264215577,0.7020480817321958,0.6289028398288743,1.0,76.91043789100223,171.82087578200446,1773.8208757820044
