,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,β_ACT,r,nll,aic,bic
0,0.014396333506804453,0.0014288515647776522,3.194295914304661,0.11612538823043449,0.0,0.0,0.9651123017421867,10.252877931745623,0.07792470562239857,112.44203212372248,242.88406424744497,1844.884064247445
