,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,λ_ACT,r,nll,aic,bic
0,0.5035250013860559,0.4655257657684633,3.335490970356508,2.677042719165637,0.09353232716212169,1.9549522053186053,0.5728879552722718,0.7692905692165477,0.7200249256613239,81.32615544896402,180.65231089792803,1782.6523108979281
