,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ,r,nll,aic,bic
0,0.128386143099183,0.17723847122755745,14.14326040570642,18.097728706824938,0.7137802974767554,1.686254328843567,0.5175839034418,1.0,32.79016077714658,81.58032155429316,1505.5803215542933
