,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,λ_ACT,r,nll,aic,bic
0,0.00828051894623972,0.17053835823681054,7.02900494695029,3.283481554268893,0.4143269580160287,2.35188029363976,0.46766130868077765,0.08564531782866507,0.8531947344766303,79.76243144641131,177.52486289282263,1779.5248628928225
