,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,λ_ACT,r,nll,aic,bic
0,0.44376260417781355,0.36575711916674253,6.070288499082278,6.863187603263633,0.40137538502766834,1.1289735675149888,0.7122499608369494,0.5422239564387823,0.7711599497157376,63.84100001303967,145.68200002607932,1747.6820000260793
