,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,β_ACT,r,nll,aic,bic
0,0.10182932594230726,0.20373671866796914,29.610963757095647,10.978106231265663,0.15604126467123985,1.7010816821347867,0.5027365058132209,0.39390374120182864,0.9871317970850623,39.078754335927314,96.15750867185463,1698.1575086718547
