,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,β_ACT,r,nll,aic,bic
0,0.99999999964392,0.009283009346614765,1.601348588314144,2.0252360697209864,0.0009105258775397114,23.929603118868247,0.0,0.32987692511311106,0.550386272160371,109.87871111960388,237.75742223920776,1839.7574222392077
