,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ,r,nll,aic,bic
0,0.0010965872756746437,0.020117213163790386,30.0,10.134657511737272,0.0,0.0,1.0,1.0,112.95536508885931,241.91073017771862,1665.9107301777185
