,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ,r,nll,aic,bic
0,0.7620278268427044,0.5978318675655845,2.1438894229052896,1.8796406317410796,0.11426499179981185,0.813544712604033,1.0,1.0,80.58190152022645,177.1638030404529,1601.1638030404529
