,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,λ_ACT,r,nll,aic,bic
0,0.5022813135758084,0.3892972484031291,11.98655919199061,6.410820989550724,0.6205128770540133,1.7662041246571676,0.37144334693851805,0.5745929208091758,0.8988866683678426,42.22310540482312,102.44621080964625,1704.4462108096463
