,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ,r,nll,aic,bic
0,0.43904823477235555,0.9065272497149561,8.673843617285938,5.724671824475569,0.6607345710573891,0.9604646180060743,0.4658855132352055,1.0,54.68440892096663,125.36881784193326,1549.3688178419334
