,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,β_ACT,r,nll,aic,bic
0,1.0,0.022782089116982634,0.9698933867474723,1.3616409089426196,0.44421842241866866,2.1843008707549583,0.0,0.31560998504653154,0.20998472615785146,73.39701864398795,164.7940372879759,1766.794037287976
