,α_STA,α_VOL,β_STA,β_VOL,α_ACT,β_ACT,λ_STA,β_ACT,r,nll,aic,bic
0,0.0,0.0001927793083289821,0.0,50.0,0.5320075252187121,1.5490381652528034,0.0,0.9845333378675402,1.0,96.51394145151077,211.02788290302155,1813.0278829030215
